_id,species,taxonomicStatus,acceptedNameUsage,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,specificEpithet,nameAccordingTo,taxVerifSource,sppInCol,recordsVisualizationPrivileges,speciesInCountry,validName,bmClass,invasive,endemic,iucn,cites,amenazaNacional,taxID,migratoryType,iucnSpeciesID,uploadUser,uploadDate
ObjectId(5925cc5a875e0e140c003cd8),Andigena laminirostris,pending,Andigena laminirostris,,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Andigena,laminirostris,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,NT,,EN,199,,22682050,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5824e177875e0e17a8004fd2),Andigena nigrirostris,pending,Andigena nigrirostris,,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Andigena,nigrirostris,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,true,0,true,true,aves,false,false,LC,,NE,200,,22682066,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c55e875e0e140c0029dc),Andreaea rupestris,pending,Andreaea rupestris,,Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,rupestris,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,203,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cc92875e0e140c003d65),Andropogon bicornis,pending,Andropogon bicornis,,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Andropogon,bicornis,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,205,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c55f875e0e140c0029e1),Anhima cornuta,pending,Anhima cornuta,,Animalia,Chordata,Aves,Anseriformes,Anhimidae,Anhima,cornuta,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,213,,22679723,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c9b5875e0e140c0035e2),Annona purpurea,pending,Annona purpurea,,Plantae,Magnoliophyta,Magnoliopsida,Magnoliales,Annonaceae,Annona,purpurea,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,229,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4f0875e0e140c0028a5),Anthurium acutangulum,pending,Anthurium acutangulum,Engl.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,acutangulum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,244,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4f2875e0e140c0028aa),Anthurium apaporanum,pending,Anthurium apaporanum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,apaporanum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,249,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4f3875e0e140c0028af),Anthurium bogotense,pending,Anthurium bogotense,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,bogotense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,254,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4f5875e0e140c0028b4),Anthurium caperatum,pending,Anthurium caperatum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,caperatum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,259,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4fb875e0e140c0028c2),Anthurium cupulispathum,pending,Anthurium cupulispathum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,cupulispathum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,273,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4fc875e0e140c0028c6),Anthurium dolichostachyum,pending,Anthurium dolichostachyum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,dolichostachyum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,277,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4fd875e0e140c0028c7),Anthurium draconopterum,pending,Anthurium draconopterum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,draconopterum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,278,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4fd875e0e140c0028c8),Anthurium eminens,pending,Anthurium eminens,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,eminens,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,279,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4fd875e0e140c0028c9),Anthurium ernestii,pending,Anthurium ernestii,Engl.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,ernestii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,false,true,plantas,false,false,NE,,NE,280,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4fe875e0e140c0028ca),Anthurium fendleri,pending,Anthurium fendleri,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,fendleri,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,281,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4fe875e0e140c0028cb),Anthurium filiforme,pending,Anthurium filiforme,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,filiforme,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,282,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4ff875e0e140c0028cd),Anthurium fragrans,pending,Anthurium fragrans,Croat & D.C.Bay.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,fragrans,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,284,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c500875e0e140c0028d1),Anthurium glaucospadix,pending,Anthurium glaucospadix,Croat.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,glaucospadix,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,288,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c501875e0e140c0028d3),Anthurium guayaquilense,pending,Anthurium guayaquilense,Engl,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,guayaquilense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,290,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c501875e0e140c0028d4),Anthurium hacumense,pending,Anthurium hacumense,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,hacumense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,291,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c502875e0e140c0028d6),Anthurium holquinianum,pending,Anthurium holquinianum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,holquinianum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,293,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c503875e0e140c0028d9),Anthurium jesusii,pending,Anthurium jesusii,Croat.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,jesusii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,296,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c503875e0e140c0028da),Anthurium joaquinense,pending,Anthurium joaquinense,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,joaquinense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,297,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c504875e0e140c0028db),Anthurium kunthii,pending,Anthurium kunthii,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,kunthii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,298,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c505875e0e140c0028df),Anthurium loretense,pending,Anthurium loretense,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,loretense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,302,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c506875e0e140c0028e0),Anthurium macarenense,pending,Anthurium macarenense,R.E.Schult. & Idrobo.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,macarenense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,303,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c506875e0e140c0028e1),Anthurium macphersonii,pending,Anthurium macphersonii,Croat & Oberle.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,macphersonii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,304,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c506875e0e140c0028e2),Anthurium membranaceum,pending,Anthurium membranaceum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,membranaceum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,305,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c508875e0e140c0028e7),Anthurium morae,pending,Anthurium morae,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,morae,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,310,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c508875e0e140c0028e8),Anthurium multinervium,pending,Anthurium multinervium,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,multinervium,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,311,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c508875e0e140c0028e9),Anthurium myosuroides,pending,Anthurium myosuroides,(Kunth) Endl.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,myosuroides,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,312,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c50a875e0e140c0028ec),Anthurium nymphaeifolium,pending,Anthurium nymphaeifolium,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,nymphaeifolium,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,315,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c50d875e0e140c0028f6),Anthurium paludosum,pending,Anthurium paludosum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,paludosum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,325,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c510875e0e140c0028fe),Anthurium ptarianum,pending,Anthurium ptarianum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,ptarianum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,333,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c510875e0e140c002900),Anthurium pulverulentum,pending,Anthurium pulverulentum,Sodiro.,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,pulverulentum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,335,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c511875e0e140c002901),Anthurium ramonense,pending,Anthurium ramonense,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,ramonense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,336,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c511875e0e140c002902),Anthurium ravenii,pending,Anthurium ravenii,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,ravenii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,337,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c511875e0e140c002903),Anthurium rimbachii,pending,Anthurium rimbachii,Sodiro,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,rimbachii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,false,true,plantas,false,false,VU,,NE,338,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c512875e0e140c002906),Anthurium rodrigueziae,pending,Anthurium rodrigueziae,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,rodrigueziae,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,341,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c514875e0e140c002909),Anthurium sagittatum,pending,Anthurium sagittatum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,sagittatum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,LC,,NE,344,,44393359,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c514875e0e140c00290a),Anthurium sanguineum,pending,Anthurium sanguineum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,sanguineum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,345,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c514875e0e140c00290b),Anthurium scandens,pending,Anthurium scandens,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,scandens,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,346,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c515875e0e140c00290c),Anthurium scherzerianum,pending,Anthurium scherzerianum,,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,scherzerianum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,false,true,plantas,false,false,NE,,NE,347,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c516875e0e140c002910),Anthurium subaequans,pending,Anthurium subaequans,Croat & Oberle,Plantae,Magnoliophyta,Liliopsida,Alismatales,Araceae,Anthurium,subaequans,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,351,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
